,epsilon,rho,alfa,Eta_re,Eta_ce,Gamma_re,Gamma_ce,Nu_re,Nu_ce,k_re,k_ce,labor_growth_N,labor_growth_S,lambda_S,sigma_utility,size_factor,β_T,CO2_base,CO2_Disaster,qsi,δ_S,S_0,Yre_N_0,Yce_N_0,Yre_S_0,Yce_S_0,region
79,10.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
80,3.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
81,3.777777778,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
82,4.555555556,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
83,5.333333333,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
84,6.1111111110000005,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
85,6.888888889,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
86,7.666666667,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
87,8.444444444,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
88,9.222222222000001,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
89,10.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
90,3.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
91,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
92,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
93,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
94,6.1111111110000005,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
95,6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
96,7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
97,8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
98,9.222222222000001,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
99,10.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
100,3.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
101,3.777777778,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
102,4.555555556,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
103,5.333333333,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
104,6.1111111110000005,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
105,6.888888889,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
106,7.666666667,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
107,8.444444444,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
108,9.222222222000001,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
109,10.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
110,3.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
111,3.777777778,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
112,4.555555556,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
113,5.333333333,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
114,6.1111111110000005,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
115,6.888888889,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
116,7.666666667,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
117,8.444444444,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
118,9.222222222000001,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
119,10.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
120,3.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
121,3.777777778,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
122,4.555555556,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
123,5.333333333,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
124,6.1111111110000005,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
125,6.888888889,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
126,7.666666667,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
127,8.444444444,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
128,9.222222222000001,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
129,10.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
130,3.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
131,3.777777778,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
132,4.555555556,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
133,5.333333333,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
134,6.1111111110000005,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
135,6.888888889,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
136,7.666666667,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
137,8.444444444,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
138,9.222222222000001,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
139,10.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
140,3.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
141,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
142,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
143,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
144,6.1111111110000005,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
145,6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
146,7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
147,8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
148,9.222222222000001,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
149,10.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
150,3.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
151,3.777777778,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
152,4.555555556,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
153,5.333333333,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
154,6.1111111110000005,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
155,6.888888889,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
156,7.666666667,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
157,8.444444444,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
158,9.222222222000001,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
