,epsilon,rho,alfa,Eta_re,Eta_ce,Gamma_re,Gamma_ce,Nu_re,Nu_ce,k_re,k_ce,labor_growth_N,labor_growth_S,lambda_S,sigma_utility,size_factor,β_T,CO2_base,CO2_Disaster,qsi,δ_S,S_0,Yre_N_0,Yce_N_0,Yre_S_0,Yce_S_0,region
239,10.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
240,3.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
241,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
242,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
243,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
244,6.1111111110000005,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
245,6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
246,7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
247,8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
248,9.222222222000001,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
249,10.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
250,3.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
251,3.777777778,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
252,4.555555556,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
253,5.333333333,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
254,6.1111111110000005,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
255,6.888888889,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
256,7.666666667,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
257,8.444444444,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
258,9.222222222000001,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
259,10.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
260,3.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
261,3.777777778,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
262,4.555555556,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
263,5.333333333,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
264,6.1111111110000005,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
265,6.888888889,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
266,7.666666667,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
267,8.444444444,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
268,9.222222222000001,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
269,10.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
270,3.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
271,3.777777778,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
272,4.555555556,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
273,5.333333333,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
274,6.1111111110000005,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
275,6.888888889,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
276,7.666666667,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
277,8.444444444,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
278,9.222222222000001,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
279,10.0,0.008,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
280,3.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
281,3.777777778,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
282,4.555555556,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
283,5.333333333,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
284,6.1111111110000005,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
285,6.888888889,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
286,7.666666667,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
287,8.444444444,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
288,9.222222222000001,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
289,10.0,0.0115,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
290,3.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
291,3.777777778,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
292,4.555555556,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
293,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
294,6.1111111110000005,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
295,6.888888889,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
296,7.666666667,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
297,8.444444444,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
298,9.222222222000001,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
299,10.0,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
300,3.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
301,3.777777778,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
302,4.555555556,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
303,5.333333333,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
304,6.1111111110000005,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
305,6.888888889,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
306,7.666666667,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
307,8.444444444,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
308,9.222222222000001,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
309,10.0,0.001,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
310,3.0,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
311,3.777777778,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
312,4.555555556,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
313,5.333333333,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
314,6.1111111110000005,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
315,6.888888889,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
316,7.666666667,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
317,8.444444444,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
318,9.222222222000001,0.0045,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,4,3.504844593336377,376.0095398527189,3685.529031718468,0.0988532482904189,0.00312313865383178,2128.9477370947334,10.7139,39.9564,5.54137,83.70293000000001,asia
